ccn,location,latitude,longitude,block,offensekey,offensegroup,method,offense,sector,start_date,end_date,shift,year,neighborhood_cluster,psa,census_tract,ward,bid,district,ucr-rank,voting_precinct
25023933,"38.9096429011,-77.0375066283",38.9096429,-77.03750663,1600 - 1699 block of p street nw,property|theft/other,property,others,theft/other,2D3,18-02-2025,18-02-2025,day,2025,cluster 6,208,5303,2,Unknown,2,6,precinct 15
25420381,"38.9308903991,-76.9961753645",38.9308904,-76.99617536,3300 - 3399 block of 7th street ne,property|theft/other,property,others,theft/other,5D1,26-01-2025,26-01-2025,evening,2025,cluster 21,502,9201,5,Unknown,5,6,precinct 74
25004963,"38.8236013165,-77.0088899643",38.82360132,-77.00888996,2 - 199 block of galveston street sw,property|theft/other,property,others,theft/other,7D3,11-01-2025,11-01-2025,evening,2025,cluster 39,708,10900,8,Unknown,7,6,precinct 126
25005993,"38.8838828674,-77.0245692132",38.88388287,-77.02456921,400 - 999 block of l'enfant plaza sw,property|theft f/auto,property,others,theft f/auto,1D1,12-01-2025,13-01-2025,day,2025,cluster 9,103,10202,6,southwest,1,7,precinct 142
25020073,"38.9147760341,-77.0198992467",38.91477603,-77.01989925,1800 - 1841 block of 6th street nw,property|theft/other,property,others,theft/other,3D2,10-02-2025,10-02-2025,evening,2025,cluster 3,306,4801,2,Unknown,3,6,precinct 21
25020235,"38.9312238292,-77.0095514843",38.93122383,-77.00955148,1 - 99 block of irving street nw,property|theft/other,property,others,theft/other,4D2,10-02-2025,10-02-2025,midnight,2025,cluster 21,405,2302,5,Unknown,4,6,precinct 44
25023899,"38.9050893916,-77.0575782124",38.90508939,-77.05757821,2800 - 2899 block of pennsylvania avenue nw,property|theft/other,property,others,theft/other,2D2,18-02-2025,02-03-2025,day,2025,cluster 4,206,102,2,georgetown,2,6,precinct 5
25024253,"38.9597362522,-77.0259226756",38.95973625,-77.02592268,5720 - 5799 block of 9th street nw,property|motor vehicle theft,property,others,motor vehicle theft,4D1,16-02-2025,18-02-2025,midnight,2025,cluster 18,403,2101,4,Unknown,4,8,precinct 58
25013490,"38.9031207494,-77.0189283916",38.90312075,-77.01892839,1000 - 1089 block of 5th street nw,property|motor vehicle theft,property,others,motor vehicle theft,1D1,28-01-2025,28-01-2025,evening,2025,cluster 8,101,4703,6,mount vernon triangle cid,1,8,precinct 1
25026058,"38.9196529458,-76.9995196031",38.91965295,-76.9995196,2200 - 2299 block of 5th street ne,property|motor vehicle theft,property,others,motor vehicle theft,5D1,22-02-2025,22-02-2025,evening,2025,cluster 21,502,8702,5,Unknown,5,8,precinct 75
25022766,"38.9025148158,-77.0028031789",38.90251482,-77.00280318,200 - 299 block of k street ne,property|burglary,property,others,burglary,5D1,16-02-2025,16-02-2025,midnight,2025,cluster 25,501,10602,6,noma,5,5,precinct 144
25023857,"38.8689186523,-76.9594761766",38.86891865,-76.95947618,3200 - 3299 block of pennsylvania avenue se,property|theft/other,property,others,theft/other,6D2,18-02-2025,18-02-2025,day,2025,cluster 34,605,9901,7,Unknown,6,6,precinct 109
25011743,"38.8497737019,-76.9667431363",38.8497737,-76.96674314,2700 - 2899 block of shipley terrace se,violent|robbery,violent,gun,robbery,7D1,25-01-2025,02-03-2025,day,2025,cluster 36,702,7408,8,Unknown,7,4,precinct 115
25011339,"38.8266053045,-77.001267895",38.8266053,-77.0012679,300 - 399 block of livingston terrace se,property|motor vehicle theft,property,others,motor vehicle theft,7D3,24-01-2025,24-01-2025,evening,2025,cluster 39,708,9811,8,Unknown,7,8,precinct 125
25021543,"38.8669932122,-76.9837243042",38.86699321,-76.9837243,1400 - 1444 block of minnesota avenue se,property|motor vehicle theft,property,others,motor vehicle theft,6D2,13-02-2025,13-02-2025,evening,2025,cluster 34,607,7601,8,Unknown,6,8,precinct 140
25000933,"38.9084803579,-76.9995602624",38.90848036,-76.99956026,1250 - 1299 block of 4th street ne,property|theft f/auto,property,others,theft f/auto,5D1,01-01-2025,02-01-2025,evening,2025,cluster 23,501,8803,5,Unknown,5,7,precinct 76
25020940,"38.906178635,-76.9995017083",38.90617864,-76.99950171,1200 - 1227 block of 5th street ne,property|motor vehicle theft,property,others,motor vehicle theft,5D1,12-02-2025,12-02-2025,day,2025,cluster 25,501,10602,6,Unknown,5,8,precinct 83
25420141,"38.9166373247,-77.0144607641",38.91663732,-77.01446076,1923 - 1999 block of 2nd street nw,property|theft/other,property,others,theft/other,3D2,26-12-2024,26-12-2024,evening,2025,cluster 21,306,3301,5,Unknown,3,6,precinct 135
25001841,"38.9162852319,-77.0280813651",38.91628523,-77.02808137,1900 - 1999 block of 12th street nw,property|theft/other,property,others,theft/other,3D2,01-01-2025,02-01-2025,day,2025,cluster 3,305,4402,1,Unknown,3,6,precinct 22
25010945,"38.9295168861,-77.0327298633",38.92951689,-77.03272986,3100 - 3299 block of 14th street nw,property|theft/other,property,others,theft/other,3D1,23-01-2025,23-01-2025,midnight,2025,cluster 2,302,2802,1,Unknown,3,6,precinct 39
25015094,"38.9157233649,-77.0192758136",38.91572336,-77.01927581,500 - 603 block of t street nw,property|motor vehicle theft,property,others,motor vehicle theft,3D2,31-01-2025,31-01-2025,evening,2025,cluster 3,306,3400,1,Unknown,3,8,precinct 37
25007143,"38.8450902678,-76.9966545017",38.84509027,-76.9966545,600 - 699 block of malcolm x avenue se,violent|assault w/dangerous weapon,violent,knife,assault w/dangerous weapon,7D2,15-01-2025,16-01-2025,midnight,2025,cluster 39,705,10400,8,Unknown,7,3,precinct 123
25420730,"38.9303077114,-77.0234122941",38.93030771,-77.02341229,3200 - 3218 block of georgia avenue nw,property|theft/other,property,others,theft/other,4D3,15-02-2025,18-02-2025,day,2025,cluster 2,409,3200,1,Unknown,4,6,precinct 38
25025002,"38.8832309303,-76.9949741689",38.88323093,-76.99497417,400 - 499 block of 8th street se,property|theft/other,property,others,theft/other,1D3,04-02-2025,05-02-2025,evening,2025,cluster 26,106,7000,6,capitol hill,1,6,precinct 90
25009228,"38.9086179637,-77.0639820577",38.90861796,-77.06398206,1401 - 1498 block of wisconsin avenue nw,property|theft/other,property,others,theft/other,2D2,20-01-2025,20-01-2025,day,2025,cluster 4,206,102,2,georgetown,2,6,precinct 5
25006618,"38.9077387162,-76.9848950453",38.90773872,-76.98489505,1200 - 1299 block of meigs place ne,violent|robbery,violent,others,robbery,5D3,14-01-2025,14-01-2025,evening,2025,cluster 23,506,8804,5,Unknown,5,4,precinct 78
25027772,"38.9244818313,-77.033182611",38.92448183,-77.03318261,1400 - 1499 block of fairmont street nw,property|theft/other,property,others,theft/other,3D1,24-02-2025,24-02-2025,evening,2025,cluster 2,304,3702,1,Unknown,3,6,precinct 36
25020998,"38.9265051532,-76.9961741003",38.92650515,-76.9961741,7th street ne and girard street ne,violent|robbery,violent,gun,robbery,5D1,12-02-2025,12-02-2025,evening,2025,cluster 21,502,9201,5,Unknown,5,4,precinct 74
25022969,"38.8966558827,-76.9476475094",38.89665588,-76.94764751,4000 - 4121 block of minnesota avenue ne,violent|homicide,violent,gun,homicide,6D1,16-02-2025,16-02-2025,midnight,2025,cluster 30,602,7803,7,Unknown,6,1,precinct 99
25018564,"38.9209329952,-76.9971570051",38.920933,-76.99715701,500 - 799 block of rhode island avenue ne,property|theft f/auto,property,others,theft f/auto,5D1,06-02-2025,06-02-2025,evening,2025,cluster 21,502,9204,5,Unknown,5,7,precinct 74
25009869,"38.934751414,-77.0732898841",38.93475141,-77.07328988,3700 - 3749 block of newark street nw,property|theft/other,property,others,theft/other,2D2,21-01-2025,21-01-2025,evening,2025,cluster 14,204,1002,3,Unknown,2,6,precinct 29
25017163,"38.9407398975,-77.0036824787",38.9407399,-77.00368248,100 - 399 block of taylor street ne,property|theft/other,property,others,theft/other,4D2,04-02-2025,04-02-2025,evening,2025,cluster 19,405,9510,5,Unknown,4,6,precinct 44
25025321,"38.9154096776,-77.046302846",38.91540968,-77.04630285,1811 - 1899 block of connecticut avenue nw,property|theft/other,property,others,theft/other,3D3,21-02-2025,21-02-2025,midnight,2025,cluster 1,303,4002,1,dupont circle,3,6,precinct 25
25026577,"38.9103842884,-77.0219169019",38.91038429,-77.0219169,1500 - 1599 block of 7th street nw,property|theft/other,property,others,theft/other,3D3,23-02-2025,23-02-2025,midnight,2025,cluster 7,307,4901,2,Unknown,3,6,precinct 18
25011885,"38.8999764193,-76.9824602061",38.89997642,-76.98246021,1500 - 1599 block of benning road ne,violent|homicide,violent,gun,homicide,5D3,25-01-2025,02-03-2025,midnight,2025,cluster 25,507,7901,7,Unknown,5,1,precinct 81
25012711,"38.92932598,-77.0375874479",38.92932598,-77.03758745,3100 - 3145 block of mount pleasant street nw,property|theft f/auto,property,others,theft f/auto,3D1,27-01-2025,27-01-2025,day,2025,cluster 2,302,2702,1,Unknown,3,7,precinct 39
25005540,"38.9064122362,-76.9889050768",38.90641224,-76.98890508,1100 - 1199 block of owen place ne,violent|robbery,violent,others,robbery,5D3,12-01-2025,13-01-2025,midnight,2025,cluster 23,506,8802,5,Unknown,5,4,precinct 77
25004946,"38.8652772555,-76.9706402247",38.86527726,-76.97064022,2516 - 2598 block of naylor road se,property|motor vehicle theft,property,others,motor vehicle theft,6D2,11-01-2025,11-01-2025,evening,2025,cluster 35,606,7604,7,Unknown,6,8,precinct 113
25006665,"38.9096515756,-77.0332543444",38.90965158,-77.03325434,1400 - 1499 block of p street nw,property|theft/other,property,others,theft/other,2D3,14-01-2025,14-01-2025,midnight,2025,cluster 7,208,5203,2,Unknown,2,6,precinct 16
25007217,"38.9086957623,-77.0375113186",38.90869576,-77.03751132,1600 - 1699 block of o street nw,property|theft/other,property,others,theft/other,2D3,15-01-2025,16-01-2025,day,2025,cluster 6,208,5303,2,Unknown,2,6,precinct 15
25018844,"38.8685379761,-76.9822213465",38.86853798,-76.98222135,1710 - 1799 block of 16th street se,property|motor vehicle theft,property,others,motor vehicle theft,6D2,08-02-2025,08-02-2025,day,2025,cluster 34,607,7601,8,Unknown,6,8,precinct 140
25020606,"38.9448686362,-77.0639158491",38.94486864,-77.06391585,4227 - 4399 block of connecticut avenue nw,property|theft/other,property,others,theft/other,2D1,11-02-2025,11-02-2025,evening,2025,cluster 12,203,1303,3,Unknown,2,6,precinct 34
25020278,"38.8445386906,-76.9714023995",38.84453869,-76.9714024,2200 - 2299 block of southern avenue se,violent|assault w/dangerous weapon,violent,gun,assault w/dangerous weapon,7D2,10-02-2025,02-03-2025,midnight,2025,cluster 38,704,7409,8,Unknown,7,3,precinct 116
25025226,"38.9293725227,-76.9755318261",38.92937252,-76.97553183,2000 - 2099 block of rhode island avenue ne,violent|robbery,violent,gun,robbery,5D2,21-02-2025,21-02-2025,midnight,2025,cluster 22,503,11100,5,Unknown,5,4,precinct 72
25020186,"38.9025209714,-77.0307907014",38.90252097,-77.0307907,1300 - 1399 block of k street nw,property|theft f/auto,property,others,theft f/auto,2D3,09-02-2025,09-02-2025,midnight,2025,cluster 8,209,10100,2,downtown,2,7,precinct 129
25420192,"38.9076895776,-77.070976366",38.90768958,-77.07097637,3600 - 3699 block of o street nw,property|theft/other,property,others,theft/other,2D2,13-01-2025,13-01-2025,evening,2025,cluster 4,206,201,2,Unknown,2,6,precinct 6
25017318,"38.9015468006,-76.9799376272",38.9015468,-76.97993763,1600 - 1699 block of maryland avenue ne,property|theft/other,property,others,theft/other,5D3,05-02-2025,05-02-2025,day,2025,cluster 23,507,8903,5,Unknown,5,6,precinct 79
25018427,"38.9320839367,-76.9803193246",38.93208394,-76.98031932,1700 - 1799 block of lawrence street ne,property|motor vehicle theft,property,others,motor vehicle theft,5D2,07-02-2025,07-02-2025,day,2025,cluster 22,504,9301,5,Unknown,5,8,precinct 70
25018982,"38.9060439932,-77.0058844882",38.90604399,-77.00588449,1200 - 1229 block of 1st street ne,property|theft/other,property,others,theft/other,5D1,08-02-2025,08-02-2025,evening,2025,cluster 25,501,10601,6,noma,5,6,precinct 144
25019619,"38.9152697089,-77.0134620468",38.91526971,-77.01346205,104 - 199 block of rhode island avenue nw,property|theft/other,property,others,theft/other,3D2,09-02-2025,09-02-2025,midnight,2025,cluster 21,308,3302,5,Unknown,3,6,precinct 19
25020647,"38.967566394,-77.0334176455",38.96756639,-77.03341765,14th street nw and tuckerman street nw,violent|robbery,violent,others,robbery,4D1,11-02-2025,11-02-2025,evening,2025,cluster 17,402,1804,4,Unknown,4,4,precinct 61
25003364,"38.9400833091,-76.9946566775",38.94008331,-76.99465668,4000 - 4099 block of 8th street ne,property|motor vehicle theft,property,others,motor vehicle theft,4D2,07-01-2025,08-01-2025,day,2025,cluster 20,405,9504,5,Unknown,4,8,precinct 68
25020474,"38.8897782316,-76.9413941594",38.88977823,-76.94139416,4100 - 4276 block of east capitol street,property|theft f/auto,property,others,theft f/auto,6D3,11-02-2025,11-02-2025,day,2025,cluster 32,603,9603,7,Unknown,6,7,precinct 102
25021496,"38.9421888445,-77.0145461153",38.94218884,-77.01454612,200 - 299 block of upshur street nw,property|motor vehicle theft,property,others,motor vehicle theft,4D2,13-02-2025,13-02-2025,evening,2025,cluster 18,407,2301,4,Unknown,4,8,precinct 46
25007853,"38.9001956975,-76.9768546682",38.9001957,-76.97685467,1800 - 1899 block of h street ne,property|motor vehicle theft,property,gun,motor vehicle theft,5D3,17-01-2025,17-01-2025,day,2025,cluster 23,507,8904,5,Unknown,5,8,precinct 79
25011650,"38.9241998122,-77.0519031245",38.92419981,-77.05190312,2600 - 2649 block of connecticut avenue nw,property|burglary,property,others,burglary,2D2,25-01-2025,25-01-2025,day,2025,cluster 15,204,501,3,Unknown,2,5,precinct 136
25009232,"38.9170024503,-77.0374823633",38.91700245,-77.03748236,1600 - 1699 block of u street nw,property|theft/other,property,others,theft/other,3D3,20-01-2025,20-01-2025,day,2025,cluster 6,301,4201,1,Unknown,3,6,precinct 24
25010106,"38.9534927185,-77.0296958374",38.95349272,-77.02969584,5200 - 5299 block of 13th street nw,property|theft f/auto,property,others,theft f/auto,4D1,16-01-2025,21-01-2025,day,2025,cluster 18,403,2002,4,Unknown,4,7,precinct 54
25000235,"38.9553913155,-77.010959371",38.95539132,-77.01095937,26 - 99 block of missouri avenue nw,property|motor vehicle theft,property,others,motor vehicle theft,4D2,31-12-2024,01-01-2025,day,2025,cluster 17,406,2102,4,Unknown,4,8,precinct 57
25001105,"38.9392094588,-77.0327293531",38.93920946,-77.03272935,3900 - 3999 block of 14th street nw,property|theft/other,property,others,theft/other,4D3,02-01-2025,02-01-2025,day,2025,cluster 18,404,2504,4,Unknown,4,6,precinct 47
25010361,"38.8856983801,-76.9410576724",38.88569838,-76.94105767,4401 - 4499 block of dubois place se,property|theft f/auto,property,others,theft f/auto,6D3,22-01-2025,22-01-2025,midnight,2025,cluster 33,603,7703,7,Unknown,6,7,precinct 103
25014071,"38.9117478526,-76.9385917647",38.91174785,-76.93859176,4300 - 4499 block of ponds street ne,property|motor vehicle theft,property,others,motor vehicle theft,6D1,29-01-2025,29-01-2025,evening,2025,cluster 29,601,9601,7,Unknown,6,8,precinct 92
25015324,"38.9096515756,-77.0332543444",38.90965158,-77.03325434,1400 - 1499 block of p street nw,property|theft/other,property,others,theft/other,2D3,01-02-2025,01-02-2025,day,2025,cluster 7,208,5203,2,Unknown,2,6,precinct 16
25017981,"38.8775257435,-76.997854457",38.87752574,-76.99785446,500 - 699 block of l street se,property|theft f/auto,property,others,theft f/auto,1D3,06-02-2025,06-02-2025,evening,2025,cluster 27,106,7203,8,capitol riverfront,1,7,precinct 131
25026904,"38.9234358811,-76.9747707918",38.92343588,-76.97477079,2000 - 2199 block of douglas street ne,property|motor vehicle theft,property,others,motor vehicle theft,5D2,24-02-2025,24-02-2025,day,2025,cluster 22,503,11100,5,Unknown,5,8,precinct 72
25004345,"38.9619795615,-77.0279498335",38.96197956,-77.02794983,5900 - 5999 block of georgia avenue nw,violent|robbery,violent,others,robbery,4D1,10-01-2025,10-01-2025,evening,2025,cluster 17,402,1804,4,Unknown,4,4,precinct 60
25006087,"38.9091101058,-77.0239685603",38.90911011,-77.02396856,1400 - 1499 block of 9th street nw,property|motor vehicle theft,property,others,motor vehicle theft,3D3,13-01-2025,13-01-2025,midnight,2025,cluster 7,307,4901,2,Unknown,3,8,precinct 129
25001114,"38.9503639114,-77.095551235",38.95036391,-77.09555124,4600 - 4699 block of asbury place nw,property|motor vehicle theft,property,others,motor vehicle theft,2D1,03-01-2025,03-01-2025,day,2025,cluster 11,202,1003,3,Unknown,2,8,precinct 31
25000780,"38.9655430254,-77.0276542224",38.96554303,-77.02765422,6200 - 6299 block of georgia avenue nw,property|theft/other,property,others,theft/other,4D1,02-01-2025,02-01-2025,day,2025,cluster 17,402,1901,4,Unknown,4,6,precinct 59
25001553,"38.8920819365,-77.0259904417",38.89208194,-77.02599044,10th street nw and constitution avenue nw,property|theft f/auto,property,others,theft f/auto,1D1,03-01-2025,03-01-2025,evening,2025,cluster 45,103,980000,2,Unknown,1,7,precinct 129
25018489,"38.9111211383,-77.0178748289",38.91112114,-77.01787483,410 - 499 block of q street nw,property|theft/other,property,others,theft/other,3D2,07-02-2025,07-02-2025,day,2025,cluster 7,308,4801,2,Unknown,3,6,precinct 18
25002947,"38.9348242806,-77.0580805327",38.93482428,-77.05808053,3319 - 3499 block of connecticut avenue nw,property|theft/other,property,others,theft/other,2D1,07-01-2025,02-03-2025,day,2025,cluster 15,203,1304,3,Unknown,2,6,precinct 34
25004100,"38.9291504511,-76.960096837",38.92915045,-76.96009684,2855 - 3200 block of bladensburg road ne,property|theft/other,property,others,theft/other,5D2,09-01-2025,02-03-2025,evening,2025,cluster 24,503,11100,5,Unknown,5,6,precinct 71
25022094,"38.9209329952,-76.9971570051",38.920933,-76.99715701,500 - 799 block of rhode island avenue ne,property|theft f/auto,property,others,theft f/auto,5D1,14-02-2025,14-02-2025,evening,2025,cluster 21,502,9204,5,Unknown,5,7,precinct 74
